system,n_vars,true_degree,sigma,seed,avi_cardinality,avi_runtime_sec,srgb_exact,avi_contains_true,avi_contains_srgb_generator,note
circle,2,2,0.0,0,1,0.0017583370208740234,True,True,True,
circle,2,2,0.0,1,1,0.0012969970703125,True,True,True,
circle,2,2,0.0,2,1,0.0012936592102050781,True,True,True,
circle,2,2,0.0,3,1,0.0012519359588623047,True,True,True,
circle,2,2,0.0,4,1,0.0013344287872314453,True,True,True,
circle,2,2,0.0,5,1,0.0012094974517822266,True,True,True,
circle,2,2,0.0,6,1,0.002894878387451172,True,True,True,
circle,2,2,0.0,7,1,0.0012688636779785156,True,True,True,
circle,2,2,0.0,8,1,0.0012211799621582031,True,True,True,
circle,2,2,0.0,9,1,0.0013346672058105469,True,True,True,
circle,2,2,0.0,10,1,0.001210927963256836,True,True,True,
circle,2,2,0.0,11,1,0.0012028217315673828,True,True,True,
circle,2,2,0.0,12,1,0.0012814998626708984,True,True,True,
circle,2,2,0.0,13,1,0.0012111663818359375,True,True,True,
circle,2,2,0.0,14,1,0.001272439956665039,True,True,True,
circle,2,2,0.0,15,1,0.0012080669403076172,True,True,True,
circle,2,2,0.0,16,1,0.0012881755828857422,True,True,True,
circle,2,2,0.0,17,1,0.0012180805206298828,True,True,True,
circle,2,2,0.0,18,1,0.0012145042419433594,True,True,True,
circle,2,2,0.0,19,1,0.0013689994812011719,True,True,True,
circle,2,2,0.0,20,1,0.0012073516845703125,True,True,True,
circle,2,2,0.0,21,1,0.001241445541381836,True,True,True,
circle,2,2,0.0,22,1,0.00119781494140625,True,True,True,
circle,2,2,0.0,23,1,0.0012383460998535156,True,True,True,
circle,2,2,0.0,24,1,0.001184701919555664,True,True,True,
circle,2,2,0.0,25,1,0.0011813640594482422,True,True,True,
circle,2,2,0.0,26,1,0.0012288093566894531,True,True,True,
circle,2,2,0.0,27,1,0.001207113265991211,True,True,True,
circle,2,2,0.0,28,1,0.001255035400390625,True,True,True,
circle,2,2,0.0,29,1,0.0011997222900390625,True,True,True,
circle,2,2,0.01,0,1,0.0012433528900146484,True,True,True,
circle,2,2,0.01,1,1,0.0012543201446533203,True,True,True,
circle,2,2,0.01,2,1,0.0012171268463134766,True,True,True,
circle,2,2,0.01,3,1,0.0012483596801757812,True,True,True,
circle,2,2,0.01,4,1,0.0011990070343017578,True,True,True,
circle,2,2,0.01,5,1,0.0012235641479492188,True,True,True,
circle,2,2,0.01,6,1,0.0013010501861572266,True,True,True,
circle,2,2,0.01,7,1,0.0012559890747070312,True,True,True,
circle,2,2,0.01,8,1,0.001232147216796875,True,True,True,
circle,2,2,0.01,9,1,0.00121307373046875,True,True,True,
circle,2,2,0.01,10,1,0.0012695789337158203,True,True,True,
circle,2,2,0.01,11,1,0.0012154579162597656,True,True,True,
circle,2,2,0.01,12,1,0.0012218952178955078,True,True,True,
circle,2,2,0.01,13,1,0.0013623237609863281,True,True,True,
circle,2,2,0.01,14,1,0.0012285709381103516,True,True,True,
circle,2,2,0.01,15,1,0.0013136863708496094,True,True,True,
circle,2,2,0.01,16,1,0.0012364387512207031,True,True,True,
circle,2,2,0.01,17,1,0.0012226104736328125,True,True,True,
circle,2,2,0.01,18,1,0.0012052059173583984,True,True,True,
circle,2,2,0.01,19,1,0.0012955665588378906,True,True,True,
circle,2,2,0.01,20,1,0.001310586929321289,True,True,True,
circle,2,2,0.01,21,1,0.0013036727905273438,True,True,True,
circle,2,2,0.01,22,1,0.0012617111206054688,True,True,True,
circle,2,2,0.01,23,1,0.0012140274047851562,True,True,True,
circle,2,2,0.01,24,1,0.0011949539184570312,True,True,True,
circle,2,2,0.01,25,1,0.0013077259063720703,True,True,True,
circle,2,2,0.01,26,1,0.0012564659118652344,True,True,True,
circle,2,2,0.01,27,1,0.0013322830200195312,True,True,True,
circle,2,2,0.01,28,1,0.0012273788452148438,True,True,True,
circle,2,2,0.01,29,1,0.0012269020080566406,True,True,True,
circle,2,2,0.02,0,1,0.001386880874633789,True,True,True,
circle,2,2,0.02,1,1,0.0012366771697998047,True,True,True,
circle,2,2,0.02,2,1,0.0012617111206054688,True,True,True,
circle,2,2,0.02,3,1,0.0012788772583007812,True,True,True,
circle,2,2,0.02,4,1,0.0012428760528564453,True,True,True,
circle,2,2,0.02,5,1,0.00121307373046875,True,True,True,
circle,2,2,0.02,6,1,0.0012750625610351562,True,True,True,
circle,2,2,0.02,7,1,0.001367807388305664,True,True,True,
circle,2,2,0.02,8,1,0.001253366470336914,True,True,True,
circle,2,2,0.02,9,1,0.0012960433959960938,True,True,True,
circle,2,2,0.02,10,1,0.0012395381927490234,True,True,True,
circle,2,2,0.02,11,1,0.001344442367553711,True,True,True,
circle,2,2,0.02,12,1,0.001260995864868164,True,True,True,
circle,2,2,0.02,13,1,0.0013055801391601562,True,True,True,
circle,2,2,0.02,14,1,0.0012960433959960938,True,True,True,
circle,2,2,0.02,15,1,0.00124359130859375,True,True,True,
circle,2,2,0.02,16,1,0.0012502670288085938,True,True,True,
circle,2,2,0.02,17,1,0.001260995864868164,True,True,True,
circle,2,2,0.02,18,1,0.0012462139129638672,True,True,True,
circle,2,2,0.02,19,1,0.0012292861938476562,True,True,True,
circle,2,2,0.02,20,1,0.001280069351196289,True,True,True,
circle,2,2,0.02,21,1,0.0012557506561279297,True,True,True,
circle,2,2,0.02,22,1,0.0012278556823730469,True,True,True,
circle,2,2,0.02,23,1,0.0012161731719970703,True,True,True,
circle,2,2,0.02,24,1,0.0012917518615722656,True,True,True,
circle,2,2,0.02,25,1,0.0012679100036621094,True,True,True,
circle,2,2,0.02,26,1,0.0012705326080322266,True,True,True,
circle,2,2,0.02,27,1,0.0012562274932861328,True,True,True,
circle,2,2,0.02,28,1,0.0013005733489990234,True,True,True,
circle,2,2,0.02,29,1,0.0012543201446533203,True,True,True,
sphere,3,2,0.0,0,1,0.004878520965576172,True,True,True,
sphere,3,2,0.0,1,1,0.005427122116088867,True,True,True,
sphere,3,2,0.0,2,1,0.0028052330017089844,True,True,True,
sphere,3,2,0.0,3,1,0.005312919616699219,True,True,True,
sphere,3,2,0.0,4,1,0.005434989929199219,True,True,True,
sphere,3,2,0.0,5,1,0.005388021469116211,True,True,True,
sphere,3,2,0.0,6,1,0.005411863327026367,True,True,True,
sphere,3,2,0.0,7,1,0.0027790069580078125,True,True,True,
sphere,3,2,0.0,8,1,0.005438566207885742,True,True,True,
sphere,3,2,0.0,9,1,0.002655029296875,True,True,True,
sphere,3,2,0.0,10,1,0.002686738967895508,True,True,True,
sphere,3,2,0.0,11,1,0.0027332305908203125,True,True,True,
sphere,3,2,0.0,12,1,0.0026700496673583984,True,True,True,
sphere,3,2,0.0,13,1,0.0052869319915771484,True,True,True,
sphere,3,2,0.0,14,1,0.0052394866943359375,True,True,True,
sphere,3,2,0.0,15,1,0.005353450775146484,True,True,True,
sphere,3,2,0.0,16,1,0.002698659896850586,True,True,True,
sphere,3,2,0.0,17,1,0.005348920822143555,True,True,True,
sphere,3,2,0.0,18,1,0.005268573760986328,True,True,True,
sphere,3,2,0.0,19,1,0.005288839340209961,True,True,True,
sphere,3,2,0.0,20,1,0.005381345748901367,True,True,True,
sphere,3,2,0.0,21,1,0.005445241928100586,True,True,True,
sphere,3,2,0.0,22,1,0.0027475357055664062,True,True,True,
sphere,3,2,0.0,23,1,0.0027399063110351562,True,True,True,
sphere,3,2,0.0,24,1,0.00471949577331543,True,True,True,
sphere,3,2,0.0,25,1,0.005288124084472656,True,True,True,
sphere,3,2,0.0,26,1,0.005463361740112305,True,True,True,
sphere,3,2,0.0,27,1,0.005380392074584961,True,True,True,
sphere,3,2,0.0,28,1,0.002687215805053711,True,True,True,
sphere,3,2,0.0,29,1,0.005368947982788086,True,True,True,
sphere,3,2,0.01,0,1,0.0037963390350341797,True,True,True,
sphere,3,2,0.01,1,1,0.00466156005859375,True,True,True,
sphere,3,2,0.01,2,1,0.0056035518646240234,True,True,True,
sphere,3,2,0.01,3,1,0.0027480125427246094,True,True,True,
sphere,3,2,0.01,4,1,0.0054700374603271484,True,True,True,
sphere,3,2,0.01,5,1,0.0055239200592041016,True,True,True,
sphere,3,2,0.01,6,1,0.005403757095336914,True,True,True,
sphere,3,2,0.01,7,1,0.005320310592651367,True,True,True,
sphere,3,2,0.01,8,1,0.0032503604888916016,True,True,True,
sphere,3,2,0.01,9,1,0.0027594566345214844,True,True,True,
sphere,3,2,0.01,10,1,0.0053462982177734375,True,True,True,
sphere,3,2,0.01,11,1,0.0054056644439697266,True,True,True,
sphere,3,2,0.01,12,1,0.005482912063598633,True,True,True,
sphere,3,2,0.01,13,1,0.005549907684326172,True,True,True,
sphere,3,2,0.01,14,1,0.0026886463165283203,True,True,True,
sphere,3,2,0.01,15,1,0.00554656982421875,True,True,True,
sphere,3,2,0.01,16,1,0.005589485168457031,True,True,True,
sphere,3,2,0.01,17,1,0.0027358531951904297,True,True,True,
sphere,3,2,0.01,18,1,0.002766132354736328,True,True,True,
sphere,3,2,0.01,19,1,0.005383968353271484,True,True,True,
sphere,3,2,0.01,20,1,0.0027246475219726562,True,True,True,
sphere,3,2,0.01,21,1,0.002702474594116211,True,True,True,
sphere,3,2,0.01,22,1,0.005461931228637695,True,True,True,
sphere,3,2,0.01,23,1,0.002738475799560547,True,True,True,
sphere,3,2,0.01,24,1,0.005527973175048828,True,True,True,
sphere,3,2,0.01,25,1,0.0054759979248046875,True,True,True,
sphere,3,2,0.01,26,1,0.005403041839599609,True,True,True,
sphere,3,2,0.01,27,1,0.0055866241455078125,True,True,True,
sphere,3,2,0.01,28,1,0.005594015121459961,True,True,True,
sphere,3,2,0.01,29,1,0.005551576614379883,True,True,True,
sphere,3,2,0.02,0,1,0.0028586387634277344,True,True,True,
sphere,3,2,0.02,1,1,0.002827882766723633,True,True,True,
sphere,3,2,0.02,2,1,0.005467891693115234,True,True,True,
sphere,3,2,0.02,3,1,0.0055158138275146484,True,True,True,
sphere,3,2,0.02,4,1,0.005400419235229492,True,True,True,
sphere,3,2,0.02,5,1,0.0027565956115722656,True,True,True,
sphere,3,2,0.02,6,1,0.0037004947662353516,True,True,True,
sphere,3,2,0.02,7,1,0.005503416061401367,True,True,True,
sphere,3,2,0.02,8,1,0.0054891109466552734,True,True,True,
sphere,3,2,0.02,9,1,0.005475759506225586,True,True,True,
sphere,3,2,0.02,10,1,0.002844572067260742,True,True,True,
sphere,3,2,0.02,11,1,0.002820730209350586,True,True,True,
sphere,3,2,0.02,12,1,0.005580425262451172,True,True,True,
sphere,3,2,0.02,13,1,0.005464076995849609,True,True,True,
sphere,3,2,0.02,14,1,0.005654811859130859,True,True,True,
sphere,3,2,0.02,15,1,0.0028641223907470703,True,True,True,
sphere,3,2,0.02,16,1,0.00552678108215332,True,True,True,
sphere,3,2,0.02,17,1,0.005436897277832031,True,True,True,
sphere,3,2,0.02,18,1,0.0027761459350585938,True,True,True,
sphere,3,2,0.02,19,1,0.00542759895324707,True,True,True,
sphere,3,2,0.02,20,1,0.0027556419372558594,True,True,True,
sphere,3,2,0.02,21,1,0.00557708740234375,True,True,True,
sphere,3,2,0.02,22,1,0.0029366016387939453,True,True,True,
sphere,3,2,0.02,23,1,0.0027132034301757812,True,True,True,
sphere,3,2,0.02,24,1,0.0045337677001953125,True,True,True,
sphere,3,2,0.02,25,1,0.002816915512084961,True,True,True,
sphere,3,2,0.02,26,1,0.005687713623046875,True,True,True,
sphere,3,2,0.02,27,1,0.002824544906616211,True,True,True,
sphere,3,2,0.02,28,1,0.0027229785919189453,True,True,True,
sphere,3,2,0.02,29,1,0.005444526672363281,True,True,True,
cubic_algebraic_toy,2,3,0.0,0,1,0.003522157669067383,True,True,True,
cubic_algebraic_toy,2,3,0.0,1,1,0.002962827682495117,True,True,True,
cubic_algebraic_toy,2,3,0.0,2,1,0.005454301834106445,True,True,True,
cubic_algebraic_toy,2,3,0.0,3,1,0.002794981002807617,True,True,True,
cubic_algebraic_toy,2,3,0.0,4,1,0.005902290344238281,True,True,True,
cubic_algebraic_toy,2,3,0.0,5,1,0.0028095245361328125,True,True,True,
cubic_algebraic_toy,2,3,0.0,6,1,0.0028429031372070312,True,True,True,
cubic_algebraic_toy,2,3,0.0,7,1,0.00545191764831543,True,True,True,
cubic_algebraic_toy,2,3,0.0,8,1,0.002688169479370117,True,True,True,
cubic_algebraic_toy,2,3,0.0,9,1,0.005291938781738281,True,True,True,
cubic_algebraic_toy,2,3,0.0,10,1,0.005469083786010742,True,True,True,
cubic_algebraic_toy,2,3,0.0,11,1,0.005389213562011719,True,True,True,
cubic_algebraic_toy,2,3,0.0,12,1,0.004346609115600586,True,True,True,
cubic_algebraic_toy,2,3,0.0,13,1,0.005275249481201172,True,True,True,
cubic_algebraic_toy,2,3,0.0,14,1,0.003039836883544922,True,True,True,
cubic_algebraic_toy,2,3,0.0,15,1,0.005166292190551758,True,True,True,
cubic_algebraic_toy,2,3,0.0,16,1,0.0028145313262939453,True,True,True,
cubic_algebraic_toy,2,3,0.0,17,1,0.0027174949645996094,True,True,True,
cubic_algebraic_toy,2,3,0.0,18,1,0.005438089370727539,True,True,True,
cubic_algebraic_toy,2,3,0.0,19,1,0.002760648727416992,True,True,True,
cubic_algebraic_toy,2,3,0.0,20,1,0.005435943603515625,True,True,True,
cubic_algebraic_toy,2,3,0.0,21,1,0.005350351333618164,True,True,True,
cubic_algebraic_toy,2,3,0.0,22,1,0.0027840137481689453,True,True,True,
cubic_algebraic_toy,2,3,0.0,23,1,0.005353212356567383,True,True,True,
cubic_algebraic_toy,2,3,0.0,24,1,0.005375385284423828,True,True,True,
cubic_algebraic_toy,2,3,0.0,25,1,0.0027799606323242188,True,True,True,
cubic_algebraic_toy,2,3,0.0,26,1,0.003053426742553711,True,True,True,
cubic_algebraic_toy,2,3,0.0,27,1,0.005286216735839844,True,True,True,
cubic_algebraic_toy,2,3,0.0,28,1,0.0028078556060791016,True,True,True,
cubic_algebraic_toy,2,3,0.0,29,1,0.0027463436126708984,True,True,True,
cubic_algebraic_toy,2,3,0.01,0,3,0.008651494979858398,True,False,False,
cubic_algebraic_toy,2,3,0.01,1,3,0.003999948501586914,True,False,False,
cubic_algebraic_toy,2,3,0.01,2,3,0.003995418548583984,True,False,False,
cubic_algebraic_toy,2,3,0.01,3,3,0.004073381423950195,True,False,False,
cubic_algebraic_toy,2,3,0.01,4,3,0.004187583923339844,True,False,False,
cubic_algebraic_toy,2,3,0.01,5,3,0.004072427749633789,True,False,False,
cubic_algebraic_toy,2,3,0.01,6,3,0.003987550735473633,True,False,False,
cubic_algebraic_toy,2,3,0.01,7,3,0.004225969314575195,True,False,False,
cubic_algebraic_toy,2,3,0.01,8,3,0.0041162967681884766,True,False,False,
cubic_algebraic_toy,2,3,0.01,9,3,0.0041463375091552734,True,False,False,
cubic_algebraic_toy,2,3,0.01,10,3,0.0042247772216796875,True,False,False,
cubic_algebraic_toy,2,3,0.01,11,3,0.0042285919189453125,True,False,False,
cubic_algebraic_toy,2,3,0.01,12,3,0.004140615463256836,True,False,False,
cubic_algebraic_toy,2,3,0.01,13,3,0.00424957275390625,True,False,False,
cubic_algebraic_toy,2,3,0.01,14,3,0.004158973693847656,True,False,False,
cubic_algebraic_toy,2,3,0.01,15,3,0.004683256149291992,True,False,False,
cubic_algebraic_toy,2,3,0.01,16,3,0.003951072692871094,True,False,False,
cubic_algebraic_toy,2,3,0.01,17,3,0.004005908966064453,True,False,False,
cubic_algebraic_toy,2,3,0.01,18,3,0.004654645919799805,True,False,False,
cubic_algebraic_toy,2,3,0.01,19,3,0.004408836364746094,True,False,False,
cubic_algebraic_toy,2,3,0.01,20,3,0.004328727722167969,True,False,False,
cubic_algebraic_toy,2,3,0.01,21,3,0.003993511199951172,True,False,False,
cubic_algebraic_toy,2,3,0.01,22,3,0.004048585891723633,True,False,False,
cubic_algebraic_toy,2,3,0.01,23,3,0.004122018814086914,True,False,False,
cubic_algebraic_toy,2,3,0.01,24,3,0.004199981689453125,True,False,False,
cubic_algebraic_toy,2,3,0.01,25,3,0.004106760025024414,True,False,False,
cubic_algebraic_toy,2,3,0.01,26,3,0.004172563552856445,True,False,False,
cubic_algebraic_toy,2,3,0.01,27,3,0.003972530364990234,True,False,False,
cubic_algebraic_toy,2,3,0.01,28,3,0.0041615962982177734,True,False,False,
cubic_algebraic_toy,2,3,0.01,29,3,0.004144906997680664,True,False,False,
cubic_algebraic_toy,2,3,0.02,0,3,0.0031502246856689453,True,False,False,
cubic_algebraic_toy,2,3,0.02,1,3,0.0028924942016601562,True,False,False,
cubic_algebraic_toy,2,3,0.02,2,3,0.003237009048461914,True,False,False,
cubic_algebraic_toy,2,3,0.02,3,3,0.003211498260498047,True,False,False,
cubic_algebraic_toy,2,3,0.02,4,3,0.0030069351196289062,True,False,False,
cubic_algebraic_toy,2,3,0.02,5,3,0.0028798580169677734,True,False,False,
cubic_algebraic_toy,2,3,0.02,6,3,0.0030133724212646484,True,False,False,
cubic_algebraic_toy,2,3,0.02,7,3,0.002968311309814453,True,False,False,
cubic_algebraic_toy,2,3,0.02,8,3,0.0030832290649414062,True,False,False,
cubic_algebraic_toy,2,3,0.02,9,3,0.003017902374267578,True,False,False,
cubic_algebraic_toy,2,3,0.02,10,3,0.0029752254486083984,True,False,False,
cubic_algebraic_toy,2,3,0.02,11,3,0.0030405521392822266,True,False,False,
cubic_algebraic_toy,2,3,0.02,12,3,0.0033326148986816406,True,False,False,
