name,sigma,seed,degree,srgb_exact,srgb_red,null_exact,null_red,sindy_st_exact,sindy_st_red,runtime,note
I.8.14,0.0,0,2,True,1,True,1,True,15,1.585,
I.8.14,0.0,1,2,True,1,True,1,True,15,1.238,
I.8.14,0.0,2,2,True,1,True,1,True,15,1.684,
I.8.14,0.0,3,2,True,1,True,1,True,15,1.747,
I.8.14,0.0,4,2,True,1,True,1,True,15,1.451,
I.8.14,0.0,5,2,True,1,True,1,True,15,1.389,
I.8.14,0.0,6,2,True,1,True,1,True,15,1.472,
I.8.14,0.0,7,2,True,1,True,1,True,15,1.251,
I.8.14,0.0,8,2,True,1,True,1,True,15,1.343,
I.8.14,0.0,9,2,True,1,True,1,True,15,1.676,
I.8.14,0.0,10,2,True,1,True,1,True,15,1.505,
I.8.14,0.0,11,2,True,1,True,1,True,15,1.409,
I.8.14,0.0,12,2,True,1,True,1,True,15,1.486,
I.8.14,0.0,13,2,True,1,True,1,True,15,1.506,
I.8.14,0.0,14,2,True,1,True,1,True,15,2.127,
I.8.14,0.0,15,2,True,1,True,1,True,15,1.316,
I.8.14,0.0,16,2,True,1,True,1,True,15,2.116,
I.8.14,0.0,17,2,True,1,True,1,True,15,1.262,
I.8.14,0.0,18,2,True,1,True,1,True,15,1.248,
I.8.14,0.0,19,2,True,1,True,1,True,15,45.462,
I.8.14,0.0,20,2,True,1,True,1,True,15,1.467,
I.8.14,0.0,21,2,True,1,True,1,True,15,1.673,
I.8.14,0.0,22,2,True,1,True,1,True,15,1.602,
I.8.14,0.0,23,2,True,1,True,1,True,15,1.479,
I.8.14,0.0,24,2,True,1,True,1,True,15,1.871,
I.8.14,0.0,25,2,True,1,True,1,True,15,1.83,
I.8.14,0.0,26,2,True,1,True,1,True,15,1.335,
I.8.14,0.0,27,2,True,1,True,1,True,15,1.742,
I.8.14,0.0,28,2,True,1,True,1,True,15,0.971,
I.8.14,0.0,29,2,True,1,True,1,True,15,1.272,
I.8.14,0.02,0,2,True,1,True,1,True,16,3.278,
I.8.14,0.02,1,2,True,1,True,1,True,16,3.009,
I.8.14,0.02,2,2,True,1,True,1,True,16,2.713,
I.8.14,0.02,3,2,True,1,True,1,True,16,2.747,
I.8.14,0.02,4,2,True,1,True,1,True,16,2.59,
I.8.14,0.02,5,2,True,1,True,1,True,16,2.316,
I.8.14,0.02,6,2,True,1,False,1,True,16,3.202,
I.8.14,0.02,7,2,True,1,True,1,True,16,2.109,
I.8.14,0.02,8,2,True,1,False,1,True,16,2.526,
I.8.14,0.02,9,2,True,1,False,1,True,16,3.161,
I.8.14,0.02,10,2,True,1,False,1,True,16,2.754,
I.8.14,0.02,11,2,True,1,True,1,True,16,2.414,
I.8.14,0.02,12,2,True,1,True,1,True,16,1.973,
I.8.14,0.02,13,2,True,1,False,1,True,16,2.77,
I.8.14,0.02,14,2,True,1,True,1,True,16,2.873,
I.8.14,0.02,15,2,True,1,True,1,True,16,2.557,
I.8.14,0.02,16,2,True,1,True,1,True,16,2.614,
I.8.14,0.02,17,2,True,1,True,1,True,16,2.994,
I.8.14,0.02,18,2,True,1,True,1,True,16,2.358,
I.8.14,0.02,19,2,True,1,True,1,True,16,2.717,
I.8.14,0.02,20,2,True,1,True,1,True,16,2.115,
I.8.14,0.02,21,2,True,1,True,1,True,16,3.05,
I.8.14,0.02,22,2,True,1,True,1,True,16,2.299,
I.8.14,0.02,23,2,True,1,True,1,True,16,3.171,
I.8.14,0.02,24,2,True,1,True,1,True,16,2.319,
I.8.14,0.02,25,2,True,1,False,1,True,16,2.886,
I.8.14,0.02,26,2,True,1,False,1,True,16,2.15,
I.8.14,0.02,27,2,True,1,True,1,True,16,2.766,
I.8.14,0.02,28,2,True,1,False,1,True,16,2.786,
I.8.14,0.02,29,2,True,1,False,1,True,16,2.472,
I.8.14,0.05,0,2,True,1,False,1,True,20,3.305,
I.8.14,0.05,1,2,True,1,False,1,True,20,2.988,
I.8.14,0.05,2,2,True,1,False,0,True,20,4.611,
I.8.14,0.05,3,2,True,1,False,0,False,20,5.259,
I.8.14,0.05,4,2,True,1,False,0,True,21,3.201,
I.8.14,0.05,5,2,True,1,False,0,False,21,4.848,
I.8.14,0.05,6,2,True,1,False,1,True,21,4.517,
I.8.14,0.05,7,2,True,1,False,1,False,20,4.465,
I.8.14,0.05,8,2,True,1,False,1,True,20,3.086,
I.8.14,0.05,9,2,True,1,False,1,True,20,3.061,
I.8.14,0.05,10,2,True,1,False,0,True,20,3.841,
I.8.14,0.05,11,2,True,1,False,1,False,21,4.27,
I.8.14,0.05,12,2,True,1,False,1,True,20,3.582,
I.8.14,0.05,13,2,True,1,False,1,False,21,5.186,
I.8.14,0.05,14,2,True,1,False,1,False,19,4.678,
I.8.14,0.05,15,2,True,1,False,0,False,20,4.645,
I.8.14,0.05,16,2,True,1,False,0,False,19,4.663,
I.8.14,0.05,17,2,True,1,False,0,True,20,3.049,
I.8.14,0.05,18,2,True,1,False,0,True,19,3.52,
I.8.14,0.05,19,2,True,1,False,1,False,19,4.982,
I.8.14,0.05,20,2,True,1,False,1,False,19,5.043,
I.8.14,0.05,21,2,True,1,False,1,False,21,5.127,
I.8.14,0.05,22,2,True,1,False,1,True,21,3.262,
I.8.14,0.05,23,2,True,1,False,1,True,20,5.159,
I.8.14,0.05,24,2,True,1,False,1,True,19,4.663,
I.8.14,0.05,25,2,True,1,False,0,True,19,5.377,
I.8.14,0.05,26,2,True,1,False,1,True,21,3.207,
I.8.14,0.05,27,2,True,1,False,1,False,20,5.417,
I.8.14,0.05,28,2,True,1,False,0,False,20,5.669,
I.8.14,0.05,29,2,True,1,False,1,False,20,6.018,
circle_locus,0.0,0,2,True,1,True,1,True,6,0.415,
circle_locus,0.0,1,2,True,1,True,1,True,7,0.316,
circle_locus,0.0,2,2,True,1,True,1,True,7,0.315,
circle_locus,0.0,3,2,True,1,True,1,True,8,0.329,
circle_locus,0.0,4,2,True,1,True,1,True,6,0.291,
circle_locus,0.0,5,2,True,1,True,1,True,7,0.345,
circle_locus,0.0,6,2,True,1,True,1,True,8,0.319,
circle_locus,0.0,7,2,True,1,True,1,True,7,0.298,
circle_locus,0.0,8,2,True,1,True,1,True,8,0.31,
circle_locus,0.0,9,2,True,1,True,1,True,6,0.38,
circle_locus,0.0,10,2,True,1,True,1,True,7,0.415,
circle_locus,0.0,11,2,True,1,True,1,True,7,0.375,
circle_locus,0.0,12,2,True,1,True,1,True,7,0.37,
circle_locus,0.0,13,2,True,1,True,1,True,8,0.435,
circle_locus,0.0,14,2,True,1,True,1,True,7,0.416,
circle_locus,0.0,15,2,True,1,True,1,True,7,0.378,
circle_locus,0.0,16,2,True,1,True,1,True,6,0.354,
circle_locus,0.0,17,2,True,1,True,1,True,8,0.338,
circle_locus,0.0,18,2,True,1,True,1,True,8,0.385,
circle_locus,0.0,19,2,True,1,True,1,True,6,0.344,
circle_locus,0.0,20,2,True,1,True,1,True,7,0.324,
circle_locus,0.0,21,2,True,1,True,1,True,8,0.281,
circle_locus,0.0,22,2,True,1,True,1,True,6,0.311,
circle_locus,0.0,23,2,True,1,True,1,True,7,0.341,
circle_locus,0.0,24,2,True,1,True,1,True,7,0.288,
circle_locus,0.0,25,2,True,1,True,1,True,7,0.314,
circle_locus,0.0,26,2,True,1,True,1,True,7,0.356,
circle_locus,0.0,27,2,True,1,True,1,True,8,0.39,
circle_locus,0.0,28,2,True,1,True,1,True,7,0.356,
circle_locus,0.0,29,2,True,1,True,1,True,8,0.385,
circle_locus,0.02,0,2,True,1,False,1,True,9,0.6,
circle_locus,0.02,1,2,True,1,False,1,True,8,0.669,
circle_locus,0.02,2,2,True,1,False,1,True,8,0.684,
circle_locus,0.02,3,2,True,1,False,1,True,9,0.398,
circle_locus,0.02,4,2,True,1,False,1,True,8,0.309,
circle_locus,0.02,5,2,True,1,False,1,True,9,0.858,
circle_locus,0.02,6,2,True,1,False,1,True,9,0.525,
circle_locus,0.02,7,2,True,1,False,1,True,9,0.749,
circle_locus,0.02,8,2,True,1,False,1,True,9,0.681,
circle_locus,0.02,9,2,True,1,False,1,True,8,0.693,
circle_locus,0.02,10,2,True,1,False,1,True,9,0.453,
circle_locus,0.02,11,2,True,1,False,1,True,9,0.351,
circle_locus,0.02,12,2,True,1,False,1,True,8,0.522,
circle_locus,0.02,13,2,True,1,False,1,True,9,0.58,
circle_locus,0.02,14,2,True,1,False,1,True,8,0.605,
circle_locus,0.02,15,2,True,1,False,1,True,9,0.627,
circle_locus,0.02,16,2,True,1,False,1,True,9,0.677,
circle_locus,0.02,17,2,True,1,False,1,True,8,0.571,
circle_locus,0.02,18,2,True,1,False,1,True,9,0.765,
circle_locus,0.02,19,2,True,1,False,1,True,8,0.567,
circle_locus,0.02,20,2,True,1,False,1,True,9,0.629,
circle_locus,0.02,21,2,True,1,False,1,True,8,0.476,
circle_locus,0.02,22,2,True,1,False,1,True,9,0.52,
circle_locus,0.02,23,2,True,1,False,1,True,9,0.683,
circle_locus,0.02,24,2,True,1,False,1,True,9,0.726,
circle_locus,0.02,25,2,True,1,False,1,True,9,0.626,
circle_locus,0.02,26,2,True,1,False,1,True,9,0.477,
circle_locus,0.02,27,2,True,1,False,1,True,9,0.655,
circle_locus,0.02,28,2,True,1,False,1,True,9,0.438,
circle_locus,0.02,29,2,True,1,False,1,True,9,0.362,
circle_locus,0.05,0,2,True,1,False,0,False,8,1.145,
circle_locus,0.05,1,2,True,1,False,0,True,9,0.647,
circle_locus,0.05,2,2,True,1,False,0,True,9,0.847,
circle_locus,0.05,3,2,True,1,False,0,True,8,0.661,
circle_locus,0.05,4,2,True,1,False,0,True,9,0.672,
circle_locus,0.05,5,2,True,1,False,0,False,10,1.096,
circle_locus,0.05,6,2,True,1,False,0,True,9,0.533,
circle_locus,0.05,7,2,True,1,False,0,True,9,0.93,
circle_locus,0.05,8,2,True,1,False,0,True,10,0.978,
circle_locus,0.05,9,2,True,1,False,2,False,9,1.238,
circle_locus,0.05,10,2,True,1,False,0,False,10,1.325,
circle_locus,0.05,11,2,True,1,False,0,True,9,0.863,
circle_locus,0.05,12,2,True,1,False,0,True,7,0.663,
circle_locus,0.05,13,2,True,1,False,0,True,10,0.833,
circle_locus,0.05,14,2,True,1,False,0,True,9,0.816,
circle_locus,0.05,15,2,True,1,False,0,True,9,0.865,
circle_locus,0.05,16,2,True,1,False,0,True,9,1.021,
circle_locus,0.05,17,2,True,1,False,0,True,9,0.921,
circle_locus,0.05,18,2,True,1,False,0,True,9,1.075,
circle_locus,0.05,19,2,True,1,False,1,True,8,0.675,
circle_locus,0.05,20,2,True,1,False,0,False,8,0.803,
circle_locus,0.05,21,2,True,1,False,0,True,8,0.664,
circle_locus,0.05,22,2,True,1,False,0,True,7,0.587,
circle_locus,0.05,23,2,True,1,False,0,True,9,1.246,
circle_locus,0.05,24,2,True,1,False,0,True,9,0.988,
circle_locus,0.05,25,2,True,1,False,0,False,10,1.346,
circle_locus,0.05,26,2,True,1,False,0,True,9,0.561,
circle_locus,0.05,27,2,True,1,False,0,True,10,0.749,
circle_locus,0.05,28,2,True,1,False,0,True,9,0.684,
circle_locus,0.05,29,2,True,1,False,0,False,10,0.777,
newtons_second_law,0.0,0,2,True,1,True,1,True,9,0.184,
newtons_second_law,0.0,1,2,True,1,True,1,True,9,0.132,
newtons_second_law,0.0,2,2,True,1,True,1,True,9,0.141,
newtons_second_law,0.0,3,2,True,1,True,1,True,9,0.144,
newtons_second_law,0.0,4,2,True,1,True,1,True,9,0.113,
newtons_second_law,0.0,5,2,True,1,True,1,True,9,0.122,
newtons_second_law,0.0,6,2,True,1,True,1,True,9,0.194,
newtons_second_law,0.0,7,2,True,1,True,1,True,9,0.164,
newtons_second_law,0.0,8,2,True,1,True,1,True,9,0.147,
newtons_second_law,0.0,9,2,True,1,True,1,True,9,0.134,
newtons_second_law,0.0,10,2,True,1,True,1,True,9,0.121,
newtons_second_law,0.0,11,2,True,1,True,1,True,9,0.123,
newtons_second_law,0.0,12,2,True,1,True,1,True,9,0.153,
newtons_second_law,0.0,13,2,True,1,True,1,True,9,0.141,
newtons_second_law,0.0,14,2,True,1,True,1,True,9,0.154,
newtons_second_law,0.0,15,2,True,1,True,1,True,9,0.171,
newtons_second_law,0.0,16,2,True,1,True,1,True,9,0.204,
newtons_second_law,0.0,17,2,True,1,True,1,True,9,0.184,
newtons_second_law,0.0,18,2,True,1,True,1,True,9,0.173,
newtons_second_law,0.0,19,2,True,1,True,1,True,9,0.359,
newtons_second_law,0.0,20,2,True,1,True,1,True,9,0.148,
newtons_second_law,0.0,21,2,True,1,True,1,True,9,0.164,
newtons_second_law,0.0,22,2,True,1,True,1,True,9,0.176,
newtons_second_law,0.0,23,2,True,1,True,1,True,9,0.202,
newtons_second_law,0.0,24,2,True,1,True,1,True,9,0.166,
newtons_second_law,0.0,25,2,True,1,True,1,True,9,0.16,
newtons_second_law,0.0,26,2,True,1,True,1,True,9,0.166,
newtons_second_law,0.0,27,2,True,1,True,1,True,9,0.167,
newtons_second_law,0.0,28,2,True,1,True,1,True,9,0.196,
newtons_second_law,0.0,29,2,True,1,True,1,True,9,0.179,
newtons_second_law,0.02,0,2,True,1,True,1,True,9,0.179,
newtons_second_law,0.02,1,2,True,1,True,1,True,9,0.173,
newtons_second_law,0.02,2,2,True,1,True,1,True,9,0.15,
newtons_second_law,0.02,3,2,True,1,True,1,True,9,0.147,
newtons_second_law,0.02,4,2,True,1,True,1,True,9,0.142,
newtons_second_law,0.02,5,2,True,1,True,1,True,9,0.159,
newtons_second_law,0.02,6,2,True,1,True,1,True,9,0.158,
newtons_second_law,0.02,7,2,True,1,True,1,True,9,0.143,
newtons_second_law,0.02,8,2,True,1,True,1,True,9,0.139,
newtons_second_law,0.02,9,2,True,1,True,1,True,9,0.168,
newtons_second_law,0.02,10,2,True,1,True,1,True,9,0.134,
newtons_second_law,0.02,11,2,True,1,True,1,True,9,0.124,
newtons_second_law,0.02,12,2,True,1,True,1,True,9,0.135,
newtons_second_law,0.02,13,2,True,1,True,1,True,9,0.099,
newtons_second_law,0.02,14,2,True,1,True,1,True,9,0.107,
newtons_second_law,0.02,15,2,True,1,True,1,True,9,0.123,
newtons_second_law,0.02,16,2,True,1,True,1,True,9,0.168,
newtons_second_law,0.02,17,2,True,1,True,1,True,9,0.143,
newtons_second_law,0.02,18,2,True,1,True,1,True,9,0.154,
newtons_second_law,0.02,19,2,True,1,True,1,True,9,0.146,
newtons_second_law,0.02,20,2,True,1,True,1,True,9,0.129,
newtons_second_law,0.02,21,2,True,1,True,1,True,9,0.158,
newtons_second_law,0.02,22,2,True,1,True,1,True,9,0.147,
newtons_second_law,0.02,23,2,True,1,True,1,True,9,0.186,
newtons_second_law,0.02,24,2,True,1,True,1,True,9,0.176,
newtons_second_law,0.02,25,2,True,1,True,1,True,9,0.169,
newtons_second_law,0.02,26,2,True,1,True,1,True,9,0.148,
newtons_second_law,0.02,27,2,True,1,True,1,True,9,0.172,
newtons_second_law,0.02,28,2,True,1,True,1,True,9,0.186,
newtons_second_law,0.02,29,2,True,1,True,1,True,9,0.176,
newtons_second_law,0.05,0,2,True,1,False,0,True,8,0.295,
newtons_second_law,0.05,1,2,True,1,True,1,True,8,0.273,
newtons_second_law,0.05,2,2,True,1,True,1,True,9,0.271,
newtons_second_law,0.05,3,2,True,1,True,1,True,9,0.273,
newtons_second_law,0.05,4,2,True,1,True,1,True,9,0.347,
newtons_second_law,0.05,5,2,True,1,True,1,True,9,0.306,
newtons_second_law,0.05,6,2,True,1,True,1,True,9,0.282,
newtons_second_law,0.05,7,2,True,1,True,2,True,8,0.275,
newtons_second_law,0.05,8,2,True,1,False,0,True,9,0.305,
newtons_second_law,0.05,9,2,True,1,True,1,True,8,0.285,
newtons_second_law,0.05,10,2,True,1,True,1,True,9,0.247,
newtons_second_law,0.05,11,2,True,1,True,1,True,9,0.247,
newtons_second_law,0.05,12,2,True,1,True,1,True,9,0.228,
newtons_second_law,0.05,13,2,True,1,True,3,True,9,0.35,
newtons_second_law,0.05,14,2,True,1,True,1,True,9,0.308,
newtons_second_law,0.05,15,2,True,1,True,1,True,9,0.296,
newtons_second_law,0.05,16,2,True,1,True,1,True,9,0.304,
newtons_second_law,0.05,17,2,True,1,True,2,True,9,0.252,
newtons_second_law,0.05,18,2,True,1,False,0,True,9,0.251,
newtons_second_law,0.05,19,2,True,1,True,2,True,7,0.259,
newtons_second_law,0.05,20,2,True,1,True,1,True,9,0.22,
newtons_second_law,0.05,21,2,True,1,True,1,True,9,0.272,
newtons_second_law,0.05,22,2,True,1,False,0,True,9,0.209,
newtons_second_law,0.05,23,2,True,1,True,1,True,9,0.226,
newtons_second_law,0.05,24,2,True,1,True,1,True,9,0.281,
newtons_second_law,0.05,25,2,True,1,True,2,True,9,0.213,
newtons_second_law,0.05,26,2,True,1,True,1,True,8,0.188,
newtons_second_law,0.05,27,2,True,1,True,2,True,9,0.218,
newtons_second_law,0.05,28,2,True,1,False,0,True,9,0.23,
newtons_second_law,0.05,29,2,True,1,True,1,True,9,0.285,
momentum_conservation_1d,0.0,0,2,True,1,True,1,True,19,1.088,
momentum_conservation_1d,0.0,1,2,True,1,True,1,True,19,0.88,
momentum_conservation_1d,0.0,2,2,True,1,True,1,True,19,0.91,
momentum_conservation_1d,0.0,3,2,True,1,True,1,True,19,1.012,
momentum_conservation_1d,0.0,4,2,True,1,True,1,True,19,0.801,
momentum_conservation_1d,0.0,5,2,True,1,True,1,True,19,0.671,
momentum_conservation_1d,0.0,6,2,True,1,True,1,True,19,0.991,
momentum_conservation_1d,0.0,7,2,True,1,True,1,True,19,1.48,
momentum_conservation_1d,0.0,8,2,True,1,True,1,True,19,0.957,
momentum_conservation_1d,0.0,9,2,True,1,True,1,True,19,0.723,
momentum_conservation_1d,0.0,10,2,True,1,True,1,True,19,0.824,
momentum_conservation_1d,0.0,11,2,True,1,True,1,True,19,0.812,
momentum_conservation_1d,0.0,12,2,True,1,True,1,True,19,0.771,
momentum_conservation_1d,0.0,13,2,True,1,True,1,True,19,0.87,
momentum_conservation_1d,0.0,14,2,True,1,True,1,True,19,0.717,
momentum_conservation_1d,0.0,15,2,True,1,True,1,True,19,0.933,
momentum_conservation_1d,0.0,16,2,True,1,True,1,True,19,1.028,
momentum_conservation_1d,0.0,17,2,True,1,True,1,True,19,0.824,
momentum_conservation_1d,0.0,18,2,True,1,True,1,True,19,0.763,
momentum_conservation_1d,0.0,19,2,True,1,True,1,True,19,0.906,
momentum_conservation_1d,0.0,20,2,True,1,True,1,True,19,0.904,
momentum_conservation_1d,0.0,21,2,True,1,True,1,True,19,0.909,
momentum_conservation_1d,0.0,22,2,True,1,True,1,True,19,0.666,
momentum_conservation_1d,0.0,23,2,True,1,True,1,True,19,1.048,
momentum_conservation_1d,0.0,24,2,True,1,True,1,True,19,1.036,
momentum_conservation_1d,0.0,25,2,True,1,True,1,True,19,0.931,
momentum_conservation_1d,0.0,26,2,True,1,True,1,True,19,0.735,
momentum_conservation_1d,0.0,27,2,True,1,True,1,True,19,0.907,
momentum_conservation_1d,0.0,28,2,True,1,True,1,True,19,0.678,
momentum_conservation_1d,0.0,29,2,True,1,True,1,True,19,0.938,
momentum_conservation_1d,0.02,0,2,True,1,False,1,False,21,2.933,
momentum_conservation_1d,0.02,1,2,True,1,False,1,False,21,3.117,
momentum_conservation_1d,0.02,2,2,True,1,False,1,False,21,3.16,
momentum_conservation_1d,0.02,3,2,True,1,True,1,False,21,2.745,
momentum_conservation_1d,0.02,4,2,True,1,False,1,False,21,2.955,
momentum_conservation_1d,0.02,5,2,True,1,False,1,False,21,2.878,
momentum_conservation_1d,0.02,6,2,True,1,False,0,False,21,2.939,
momentum_conservation_1d,0.02,7,2,True,1,True,1,False,21,2.831,
momentum_conservation_1d,0.02,8,2,True,1,True,1,False,21,3.027,
momentum_conservation_1d,0.02,9,2,True,1,False,1,False,21,3.038,
momentum_conservation_1d,0.02,10,2,True,1,True,1,False,21,3.011,
momentum_conservation_1d,0.02,11,2,True,1,False,1,False,21,3.784,
momentum_conservation_1d,0.02,12,2,True,1,False,0,False,21,2.543,
momentum_conservation_1d,0.02,13,2,True,1,False,1,False,21,3.368,
momentum_conservation_1d,0.02,14,2,True,1,True,1,False,21,3.014,
momentum_conservation_1d,0.02,15,2,True,1,False,1,False,21,3.169,
momentum_conservation_1d,0.02,16,2,True,1,True,1,False,21,2.803,
momentum_conservation_1d,0.02,17,2,True,1,True,1,False,21,2.527,
momentum_conservation_1d,0.02,18,2,True,1,True,1,False,21,2.91,
momentum_conservation_1d,0.02,19,2,True,1,True,1,False,21,3.039,
momentum_conservation_1d,0.02,20,2,True,1,False,1,False,21,3.631,
momentum_conservation_1d,0.02,21,2,True,1,False,1,False,21,3.011,
momentum_conservation_1d,0.02,22,2,True,1,False,1,False,21,2.629,
momentum_conservation_1d,0.02,23,2,True,1,False,1,False,21,3.058,
momentum_conservation_1d,0.02,24,2,True,1,False,1,False,21,3.767,
momentum_conservation_1d,0.02,25,2,True,1,False,1,False,21,2.627,
momentum_conservation_1d,0.02,26,2,True,1,False,1,False,21,2.776,
momentum_conservation_1d,0.02,27,2,True,1,False,1,False,21,3.43,
momentum_conservation_1d,0.02,28,2,True,1,False,1,False,21,3.013,
momentum_conservation_1d,0.02,29,2,True,1,False,1,False,21,3.003,
momentum_conservation_1d,0.05,0,2,True,1,False,1,False,21,3.549,
momentum_conservation_1d,0.05,1,2,True,1,False,1,False,21,3.121,
momentum_conservation_1d,0.05,2,2,True,1,False,1,False,21,3.631,
momentum_conservation_1d,0.05,3,2,False,1,False,1,False,21,3.767,
momentum_conservation_1d,0.05,4,2,True,1,False,1,False,21,2.824,
momentum_conservation_1d,0.05,5,2,True,1,False,1,False,21,2.942,
momentum_conservation_1d,0.05,6,2,False,1,False,0,False,21,3.386,
momentum_conservation_1d,0.05,7,2,False,1,False,1,False,21,3.689,
momentum_conservation_1d,0.05,8,2,False,1,False,1,False,21,3.541,
momentum_conservation_1d,0.05,9,2,True,1,False,1,False,21,2.881,
momentum_conservation_1d,0.05,10,2,True,1,False,1,False,21,3.164,
momentum_conservation_1d,0.05,11,2,False,1,False,1,False,21,3.744,
momentum_conservation_1d,0.05,12,2,True,1,False,0,False,21,2.98,
momentum_conservation_1d,0.05,13,2,False,1,False,1,False,21,3.844,
momentum_conservation_1d,0.05,14,2,False,1,False,1,False,21,3.867,
momentum_conservation_1d,0.05,15,2,True,1,False,0,False,21,3.609,
momentum_conservation_1d,0.05,16,2,True,1,False,1,False,21,3.527,
momentum_conservation_1d,0.05,17,2,True,1,False,1,False,21,3.074,
momentum_conservation_1d,0.05,18,2,True,1,False,1,False,21,3.687,
momentum_conservation_1d,0.05,19,2,True,1,False,1,False,21,3.506,
momentum_conservation_1d,0.05,20,2,True,1,False,1,False,21,4.858,
momentum_conservation_1d,0.05,21,2,True,1,False,1,False,21,27910.715,
momentum_conservation_1d,0.05,22,2,True,1,False,1,False,21,3.427,
momentum_conservation_1d,0.05,23,2,False,1,False,1,False,21,5.636,
momentum_conservation_1d,0.05,24,2,False,1,False,1,False,21,5.325,
momentum_conservation_1d,0.05,25,2,True,1,False,1,False,21,3.968,
momentum_conservation_1d,0.05,26,2,True,1,False,1,False,21,3.727,
momentum_conservation_1d,0.05,27,2,False,1,False,1,False,21,5.225,
momentum_conservation_1d,0.05,28,2,True,1,False,1,False,21,4.437,
momentum_conservation_1d,0.05,29,2,True,1,False,1,False,21,5.234,
work_energy,0.0,0,2,True,1,True,1,True,9,0.16,
work_energy,0.0,1,2,True,1,True,1,True,9,0.111,
work_energy,0.0,2,2,True,1,True,1,True,9,0.118,
work_energy,0.0,3,2,True,1,True,1,True,9,0.149,
work_energy,0.0,4,2,True,1,True,1,True,9,0.146,
work_energy,0.0,5,2,True,1,True,1,True,9,0.147,
work_energy,0.0,6,2,True,1,True,1,True,9,0.144,
work_energy,0.0,7,2,True,1,True,1,True,9,0.141,
work_energy,0.0,8,2,True,1,True,1,True,9,0.14,
work_energy,0.0,9,2,True,1,True,1,True,9,0.14,
work_energy,0.0,10,2,True,1,True,1,True,9,0.138,
work_energy,0.0,11,2,True,1,True,1,True,9,0.131,
work_energy,0.0,12,2,True,1,True,1,True,9,0.11,
work_energy,0.0,13,2,True,1,True,1,True,9,0.135,
work_energy,0.0,14,2,True,1,True,1,True,9,0.105,
work_energy,0.0,15,2,True,1,True,1,True,9,0.109,
work_energy,0.0,16,2,True,1,True,1,True,9,0.145,
work_energy,0.0,17,2,True,1,True,1,True,9,0.136,
work_energy,0.0,18,2,True,1,True,1,True,9,0.144,
work_energy,0.0,19,2,True,1,True,1,True,9,0.149,
work_energy,0.0,20,2,True,1,True,1,True,9,0.141,
work_energy,0.0,21,2,True,1,True,1,True,9,0.151,
work_energy,0.0,22,2,True,1,True,1,True,9,0.159,
work_energy,0.0,23,2,True,1,True,1,True,9,0.162,
work_energy,0.0,24,2,True,1,True,1,True,9,0.162,
work_energy,0.0,25,2,True,1,True,1,True,9,0.16,
work_energy,0.0,26,2,True,1,True,1,True,9,0.17,
work_energy,0.0,27,2,True,1,True,1,True,9,0.386,
work_energy,0.0,28,2,True,1,True,1,True,9,0.179,
work_energy,0.0,29,2,True,1,True,1,True,9,0.2,
work_energy,0.02,0,2,True,1,True,1,True,9,0.234,
work_energy,0.02,1,2,True,1,True,1,True,9,0.223,
work_energy,0.02,2,2,True,1,True,1,True,9,0.179,
work_energy,0.02,3,2,True,1,True,1,True,9,0.205,
work_energy,0.02,4,2,True,1,True,1,True,9,0.159,
work_energy,0.02,5,2,True,1,True,1,True,9,0.215,
work_energy,0.02,6,2,True,1,True,1,True,9,0.174,
work_energy,0.02,7,2,True,1,True,1,True,9,0.149,
work_energy,0.02,8,2,True,1,True,1,True,9,0.15,
work_energy,0.02,9,2,True,1,True,1,True,9,0.171,
work_energy,0.02,10,2,True,1,True,1,True,9,0.155,
work_energy,0.02,11,2,True,1,True,1,True,9,0.213,
work_energy,0.02,12,2,True,1,True,1,True,9,0.183,
work_energy,0.02,13,2,True,1,True,1,True,9,0.161,
work_energy,0.02,14,2,True,1,True,1,True,9,0.167,
work_energy,0.02,15,2,True,1,True,1,True,9,0.158,
work_energy,0.02,16,2,True,1,True,1,True,9,0.176,
work_energy,0.02,17,2,True,1,True,1,True,9,0.178,
work_energy,0.02,18,2,True,1,True,1,True,9,0.213,
work_energy,0.02,19,2,True,1,True,1,True,9,0.17,
work_energy,0.02,20,2,True,1,True,1,True,9,0.25,
work_energy,0.02,21,2,True,1,True,1,True,9,0.17,
work_energy,0.02,22,2,True,1,True,1,True,9,0.21,
work_energy,0.02,23,2,True,1,True,1,True,9,0.2,
work_energy,0.02,24,2,True,1,True,1,True,9,0.179,
work_energy,0.02,25,2,True,1,True,1,True,9,0.17,
work_energy,0.02,26,2,True,1,True,1,True,9,0.16,
work_energy,0.02,27,2,True,1,True,1,True,9,0.174,
work_energy,0.02,28,2,True,1,True,1,True,9,0.179,
work_energy,0.02,29,2,True,1,True,1,True,9,0.159,
work_energy,0.05,0,2,True,1,True,1,True,9,0.155,
work_energy,0.05,1,2,True,1,True,1,True,9,0.142,
work_energy,0.05,2,2,True,1,True,1,True,9,0.143,
work_energy,0.05,3,2,True,1,True,1,True,9,0.143,
work_energy,0.05,4,2,True,1,True,1,True,9,0.143,
work_energy,0.05,5,2,True,1,True,1,True,9,0.157,
work_energy,0.05,6,2,True,1,True,1,True,9,0.179,
work_energy,0.05,7,2,True,1,True,1,True,9,0.208,
work_energy,0.05,8,2,True,1,True,1,True,9,0.185,
work_energy,0.05,9,2,True,1,True,1,True,9,0.155,
work_energy,0.05,10,2,True,1,True,1,True,9,0.17,
