sim_id,time,MKKK,MKKK_P,MKK,MKK_P,MKK_PP,MAPK,MAPK_P,MAPK_PP
4,84.34343434343435,0.106167217466253,0.9350105503771495,1.4670562867422354,0.08357766590122219,0.012376300695759599,1.2606569424337921,0.11551365156686491,0.030625648209867174
4,84.84848484848486,0.10616096596313015,0.9350168018802724,1.4680930932435978,0.08278493847058306,0.012132221625036223,1.2625631510222992,0.11411652026712636,0.030116570921098713
4,85.35353535353536,0.10615481779210868,0.9350229500512938,1.4691096087415045,0.0820070285110022,0.011893616086710431,1.2644465323481933,0.11273378805571763,0.02961592180661344
4,85.85858585858587,0.10614877114886202,0.9350289966945404,1.4701062114621035,0.08124368281033849,0.011660359066775199,1.2663073157059064,0.11136536407740844,0.029123562427209496
4,86.36363636363637,0.10614282424542405,0.9350349435979785,1.471083273200556,0.080494651769771,0.01143232836889013,1.2681457290403924,0.11001115661441942,0.028639356555712498
4,86.86868686868688,0.10613697531019167,0.9350407925332108,1.4720411594088971,0.07975968940602426,0.011209404524295835,1.2699619989170408,0.10867107315714224,0.02816317013634146
4,87.37373737373738,0.1061312231148959,0.9350465447285066,1.4729802293916996,0.07903855138530246,0.010991472562215245,1.2717563514762498,0.10734501899977102,0.02769487173450363
4,87.87878787878789,0.10612556601067319,0.9350522018327293,1.473900836196739,0.07833099862591517,0.010778418516563087,1.273529010602201,0.10603290000925619,0.0272343315990673
4,88.3838383838384,0.1061200023835354,0.9350577654598671,1.474803326796031,0.07763679559927686,0.010570130943909243,1.2752801987438296,0.10473462142108153,0.026781422045613377
4,88.8888888888889,0.10611453076740464,0.9350632370759979,1.4756880421968153,0.07695570990994333,0.010366501232458537,1.2770101370959437,0.10345008759358486,0.026336017520995934
4,89.3939393939394,0.10610914975492254,0.93506861808848,1.4765553175111685,0.07628751263098445,0.010167423197064237,1.2787190454024775,0.10217920232834757,0.025897994479699503
4,89.89898989898991,0.10610385774199464,0.9350739101014078,1.4774054819457187,0.07563197743723676,0.009972793956261682,1.280407142449766,0.10092186814012499,0.025467231620633506
4,90.40404040404042,0.10609865315416184,0.9350791146892407,1.478238858975414,0.07498888133535622,0.009782513028446833,1.2820746455958543,0.09967798700208629,0.02504360961258388
4,90.90909090909092,0.10609353478113068,0.9350842330622717,1.4790557665586073,0.07435800575231455,0.009596481028295365,1.2837217700834183,0.0984474614222259,0.024627010704880478
4,91.41414141414143,0.10608850129298499,0.9350892665504175,1.4798565170395477,0.07373913491194575,0.009414601387723803,1.285348729989852,0.09723019301416128,0.024217319206511177
4,91.91919191919193,0.10608355140014508,0.9350942164432574,1.4806414172967812,0.07313205634490513,0.009236779697530853,1.286955737889446,0.09602608303902453,0.023814421282054046
4,92.42424242424244,0.10607868373912144,0.9350990841042809,1.481410768725109,0.07253656062231738,0.009062923991790732,1.288543005027892,0.0948350321555332,0.023418205027099265
4,92.92929292929294,0.10607389662035595,0.9351038712230464,1.4821648670907477,0.07195244079145496,0.00889294545701443,1.29011074172915,0.09365693980517395,0.02302856067620074
4,93.43434343434345,0.10606918895450286,0.9351085788888995,1.4829040034699623,0.07137949435751996,0.008726755511734761,1.2916591558168544,0.09249170671528822,0.02264537967838189
4,93.93939393939395,0.10606455943270024,0.9351132084107021,1.4836284635823958,0.07081752149304728,0.008564268263774018,1.293188453977433,0.09133923278258654,0.022268555450505132
4,94.44444444444446,0.10606000675455228,0.93511776108885,1.4843385280876766,0.07026632551096225,0.008405399740578195,1.2946988413580187,0.09019941772868373,0.021897983123822143
4,94.94949494949496,0.10605552962597639,0.9351222382174259,1.4850344726704385,0.06972571284041452,0.008250067828364141,1.2961905215521021,0.08907216114674522,0.021533559511677212
4,95.45454545454547,0.10605112688720612,0.9351266409561962,1.4857165674068764,0.06919549213281025,0.008098193799530449,1.2976636974461926,0.08795736116007162,0.021175183604260385
4,95.95959595959597,0.10604679722791416,0.9351309706154882,1.4863850784104071,0.06867547612702703,0.007949698801782831,1.2991185693351812,0.08685491748388849,0.020822755391454957
4,96.46464646464648,0.10604253939704206,0.9351352284463603,1.4870402667465408,0.06816548020861568,0.007804506384060621,1.3005553363103075,0.08576472921127902,0.020476176688938218
4,96.96969696969697,0.10603835215100701,0.9351394156923953,1.4876823887919144,0.06766532271736976,0.007662541829932824,1.3019741959164264,0.084686695389226,0.02013535090487227
4,97.47474747474747,0.10603423424988795,0.9351435335935144,1.4883116963284808,0.06717482493425912,0.007523732076477056,1.3033753441266718,0.08362071508297136,0.01980018300088158
4,97.97979797979798,0.1060301847124518,0.9351475831309506,1.4889284361063433,0.0666938106521365,0.007388006580737027,1.3047589758239049,0.08256668660270758,0.019470579783912197
4,98.48484848484848,0.10602620240882678,0.9351515654345757,1.4895328507460457,0.06622210678192031,0.007255295811250839,1.306125284012517,0.08152450883044518,0.01914644936756236
4,98.98989898989899,0.10602228613936694,0.9351554817040355,1.4901251786576528,0.06575954319870016,0.007125531482863943,1.3074744599621988,0.08049408100527441,0.01882770124305136
4,99.4949494949495,0.10601843479816221,0.9351593330452402,1.4907056537886572,0.06530595245551328,0.006998647095046427,1.3088066935139642,0.07947530224023447,0.01851424645632593
4,100.0,0.1060146472992081,0.9351631205441943,1.49127450585185,0.0648611698681623,0.006874577619204619,1.3101221729312238,0.07846807179173658,0.01820599748756423
5,0.0,0.529277134096349,0.45437115819617646,0.4593728306428594,0.4980029610223952,0.47826672742919446,0.4987732387730975,0.46162461101500174,0.49397467072834383
5,0.5050505050505051,0.4790102476310464,0.5046380446614792,0.4713554177161528,0.49739444476178446,0.4668926566165116,0.5061231096566461,0.4620856306668822,0.4861637801929147
5,1.0101010101010102,0.4345220399535849,0.5491262523389407,0.48329774006908466,0.49654060701296054,0.45580417201240353,0.5134812062262702,0.46242010333003986,0.4784712109601332
5,1.5151515151515151,0.3951836541310579,0.5884646381614678,0.49519544160976875,0.49545442258829214,0.44499265489638773,0.5208455628534865,0.46263165177165405,0.47089530589130263
5,2.0202020202020203,0.36042093772695477,0.6232273545655709,0.5070443698042099,0.49414835695482107,0.4344497923354178,0.5282142630467138,0.4627238566245487,0.4634344008451805
5,2.5252525252525255,0.3297258356413966,0.653922456651129,0.5188406123502763,0.49263417777205815,0.424167728972114,0.5355854582899676,0.4627002003024325,0.4560868619240428
5,3.0303030303030303,0.30263949994356604,0.6810087923489596,0.5305804357977382,0.49092314245958346,0.414138940837127,0.5429573498699529,0.4625640960483523,0.4488510745981378
5,3.5353535353535355,0.27875105392948213,0.7048972383630436,0.5422602871966684,0.48902599652076945,0.4043562353770109,0.5503281914283243,0.4623188833661926,0.441725445721926
5,4.040404040404041,0.25769388014468325,0.7259544121478425,0.5538767883726458,0.4869529972746755,0.39481273344712736,0.5576962887429125,0.4619678278953626,0.4347084038781679
5,4.545454545454546,0.23914065970702883,0.744507632585497,0.5654267249067536,0.4847139537698553,0.38550184041783964,0.565059997255516,0.46151412494924654,0.4277983983116805
5,5.050505050505051,0.22280002742276683,0.760848264869759,0.5769070412020737,0.4823182484811147,0.3764172294112603,0.5724177212810235,0.4609609003855967,0.4209938988498229
5,5.555555555555556,0.2084131210904923,0.7752351712020336,0.5883148351709268,0.47977486019776655,0.36755282372575554,0.5797679130505354,0.4603112117290192,0.4142933957368885
5,6.0606060606060606,0.19575009916644742,0.7878981931260784,0.5996473521878984,0.477092388796334,0.35890277811021676,0.5871090712579206,0.45956805011193713,0.4076953991465856
5,6.565656565656566,0.1846076064926219,0.799040685799904,0.6109019828556186,0.4742790685406914,0.3504614676981396,0.5944397409483202,0.4587343400670476,0.4011984395010754
5,7.070707070707071,0.1748053132232,0.8088429790693259,0.6220762559269406,0.4713427953381102,0.3422234678293991,0.6017585112818434,0.4578129427531968,0.3948010664814031
5,7.575757575757576,0.16618368213356297,0.8174646101589629,0.6331678351851673,0.46829114083730217,0.3341835430719806,0.6090640148164125,0.4568066567550891,0.3885018489449418
5,8.080808080808081,0.15860165662715497,0.825046635665371,0.6441745156390959,0.46513136815457823,0.32633663530077595,0.616354926583204,0.45571821922078404,0.38229937471245523
5,8.585858585858587,0.1519344694200046,0.8317138228725213,0.655094219295761,0.4618704482260452,0.3186778515726442,0.6236299627830175,0.45455030762581,0.3761922501076157
5,9.090909090909092,0.14607218448728077,0.8375761078052452,0.6659249931451058,0.4585150686973656,0.3112024572519794,0.6308878803038379,0.453305540231397,0.3701790999812084
5,9.595959595959597,0.1409178764934136,0.8427304157991123,0.6766650053508451,0.4550716477337442,0.30390586600986197,0.638127475689496,0.4519864774218631,0.3642585674050842
5,10.101010101010102,0.13638609672370855,0.8472621955688174,0.6873125420729611,0.45154634547145345,0.2967836315500372,0.6453475842582501,0.4505956228126432,0.35842931344554996
5,10.606060606060607,0.13240159748905336,0.8512466948034725,0.697866004146086,0.44794507463750466,0.2898314403108614,0.6525470791916982,0.44913542442097343,0.3526900169037717
5,11.111111111111112,0.12889810249137673,0.8547501898011493,0.7083239036883222,0.44427351113403435,0.2830451042720957,0.6597248705750467,0.4476082759214018,0.34703937401999485
5,11.616161616161618,0.12581728364680328,0.8578310086457227,0.7186848612154133,0.44053710276803054,0.2764205551110086,0.6668799046214662,0.4460165176129441,0.341476098282033
5,12.121212121212121,0.12310772481414414,0.8605405674783818,0.7289476024224293,0.43674107865371975,0.2699538380183037,0.6740111627997313,0.44436243754394045,0.33599892017277155
5,12.626262626262626,0.12072427304700045,0.8629240192455254,0.7391109554172964,0.432890456093774,0.26364110758338244,0.6811176611296118,0.44264827238869253,0.330606586998139
5,13.131313131313131,0.11862723170281472,0.8650210605897112,0.7491738475575807,0.42899004884428105,0.2574786226925915,0.6881984493844046,0.4408762084677004,0.32529786266433836
5,13.636363636363637,0.11678171095071725,0.8668665813418086,0.7591353024257723,0.4250444744789446,0.2514627421897364,0.6952526103229092,0.4390483827316569,0.3200715274618772
5,14.141414141414142,0.11515701341670294,0.868491278875823,0.7689944368399537,0.42105816152175374,0.24558992073274605,0.702279258946831,0.43716688370674855,0.3149263778628638
5,14.646464646464647,0.11372619425213797,0.8699220980403879,0.7787504578452294,0.41703535588768115,0.2398567053615429,0.7092775417639096,0.43523375244765466,0.30986122630487906
5,15.151515151515152,0.11246558319854888,0.871182709093977,0.7884026598558936,0.4129801272122618,0.23425973202629813,0.7162466360899432,0.4332509834248906,0.30487490100160947
5,15.656565656565657,0.11135437507097305,0.8722939172215529,0.7979504217269544,0.4088963750105548,0.22879572235694454,0.7231857493484964,0.4312205254230168,0.29996624574492997
5,16.161616161616163,0.11037429994558626,0.8732739923469396,0.8073932039180519,0.40478783433795656,0.2234614808384454,0.7300941184024463,0.42914428239578034,0.2951341197182166
5,16.666666666666668,0.10950933348009169,0.8741389588124342,0.8167305456513193,0.4006580812922838,0.21825389215085092,0.7369710089001027,0.4270241143045777,0.2903773973117629
5,17.171717171717173,0.1087454100645714,0.8749028822279544,0.8259620620998471,0.3965105384728232,0.21316991852178374,0.7438157146185689,0.42486183796333465,0.28569496793453975
5,17.67676767676768,0.10807017022354985,0.8755781220689761,0.835087441617363,0.3923484802203669,0.20820659725672416,0.7506275568247182,0.4226592278589836,0.28108573583274155
5,18.181818181818183,0.10747277335994326,0.8761755189325826,0.8441064430342513,0.38817503749053855,0.20336103856966428,0.7574058836581422,0.42041801694751113,0.27654861991078983
5,18.68686868686869,0.10694370995652774,0.8767045823359982,0.8530188930098427,0.38399320264271336,0.19863042344189819,0.7641500695244414,0.41813989743486,0.2720825535571416
5,19.191919191919194,0.1064746382004655,0.8771736540920605,0.8618246834094433,0.3798058340937007,0.19401200159131032,0.7708595144997373,0.4158265215448901,0.2676864844718157
5,19.6969696969697,0.10605822833170013,0.8775900639608257,0.8705237687036103,0.37561566090782267,0.18950308948302136,0.777533643738707,0.41347950228327607,0.2633593744944599
5,20.202020202020204,0.1056880605552608,0.877960231737265,0.8791161634878677,0.37142528699017385,0.18510106861641284,0.7841719069160644,0.41110041416012183,0.25910019944025675
